343.2217	positive	0.2948115
764.55757	positive	0.2946336
822.59832	positive	0.2940789
744.5904	positive	0.2939302
832.5838829	positive	0.2938784
401.19651	positive	0.2935125
169.12329	positive	0.2934824
275.2015155	positive	0.2934358
766.5738499	positive	0.2927953
199.1338	positive	0.29259
783.63565	positive	0.2919954
770.57191	positive	0.2916585
533.34912	positive	0.2911948
351.25368	positive	0.2902964
445.2543	positive	0.2902166
746.56997	positive	0.2898371
730.53763	positive	0.2897953
524.37769	positive	0.2897751
770.6052783	positive	0.2892829
189.0691905	positive	0.2889442
237.2208	positive	0.2887039
909.54586	positive	0.2877895
253.2170234	positive	0.2877783
287.11587	positive	0.2876726
706.53739	positive	0.2875272
203.08236	positive	0.2873149
768.5898226	positive	0.2869165
156.06654	positive	0.2868098
527.19296	positive	0.2867187
213.14962	positive	0.2866913
208.09996	positive	0.286534
386.28902	positive	0.2863573
283.06808	positive	0.285885
308.18528	positive	0.2857769
772.6206445	positive	0.2855606
241.14443	positive	0.28542
836.61386	positive	0.2853928
675.54193	positive	0.2851051
222.07693	positive	0.284926
794.56566	positive	0.2844734
218.1031226	positive	0.2842785
307.26421	positive	0.2842122
253.17915	positive	0.283842
98.98411227	positive	0.2837904
271.10856	positive	0.2836268
864.57724	positive	0.2836112
403.21216	positive	0.2836014
281.2481757	positive	0.2835845
796.6204	positive	0.2834751
854.56748	positive	0.2833248
820.62174	positive	0.2831166
171.04101	positive	0.2829892
840.58728	positive	0.2823284
485.21518	positive	0.2822916
277.14216	positive	0.2816999
573.24142	positive	0.2805017
211.17002	positive	0.2803947
222.09309	positive	0.2798059
370.29418	positive	0.2796921
339.24986	positive	0.2794478
379.2809473	positive	0.2788575
312.21591	positive	0.2788342
716.52151	positive	0.2780395
291.19629	positive	0.277263
834.6010613	positive	0.2768006
211.06381	positive	0.2765759
159.05624	positive	0.2758202
760.58273	positive	0.2757638
785.65106	positive	0.2757513
255.19649	positive	0.2756698
321.08533	positive	0.2756359
770.56932	positive	0.275473
846.63635	positive	0.2753327
203.08128	positive	0.2751025
378.79004	positive	0.2746091
299.29404	positive	0.2741352
315.14797	positive	0.2740252
183.13885	positive	0.2739996
818.5917	positive	0.2739901
308.18469	positive	0.273734
399.09453	positive	0.2737098
892.6088	positive	0.2734167
423.11957	positive	0.2733326
239.23655	positive	0.2732213
835.53591	positive	0.2729358
574.20379	positive	0.2728302
465.30399	positive	0.2727735
313.2731739	positive	0.2724706
607.24452	positive	0.272454
227.12884	positive	0.2723641
204.12292	positive	0.2722674
199.13376	positive	0.2721567
785.652192	positive	0.2721519
718.5746175	positive	0.2721133
237.18601	positive	0.2720551
265.14188	positive	0.2716573
742.5376	positive	0.2716233
150.0559	positive	0.2712516
244.04078	positive	0.2712266
342.26307	positive	0.2712126
724.5264899	positive	0.2709374
772.5845874	positive	0.2708114
415.23559	positive	0.2706082
499.37749	positive	0.2705244
433.14267	positive	0.2703796
784.58451	positive	0.2703371
499.1509	positive	0.2701202
271.2627194	positive	0.2698106
417.14808	positive	0.2696986
331.26373	positive	0.2694912
297.27812	positive	0.269427
746.51417	positive	0.2691083
491.23215	positive	0.2690817
285.04017	positive	0.2690586
820.58559	positive	0.2687977
295.22764	positive	0.2687538
349.20149	positive	0.2686212
766.54075	positive	0.2685371
367.28094	positive	0.2681149
808.58369	positive	0.2677618
267.26774	positive	0.2677002
703.573444	positive	0.2675383
704.52235	positive	0.2673678
863.56308	positive	0.2667066
463.37766	positive	0.2665943
784.58461	positive	0.2665272
405.1114	positive	0.2664638
764.52134	positive	0.2662784
833.51993	positive	0.2658157
223.17021	positive	0.2655872
576.21754	positive	0.2654784
184.07319	positive	0.2647632
401.29064	positive	0.2642616
732.5535542	positive	0.2642198
768.55292	positive	0.2640626
215.0279	positive	0.263789
742.54056	positive	0.2637624
531.40697	positive	0.2627892
744.5542513	positive	0.2627301
211.13389	positive	0.2624493
756.5533631	positive	0.2622261
768.55366	positive	0.2620671
299.10343	positive	0.2619081
528.17707	positive	0.2610014
362.15095	positive	0.2607402
729.58941	positive	0.2603698
304.21105	positive	0.2601699
507.36861	positive	0.2598444
290.1599373	positive	0.2595867
792.55365	positive	0.2595812
220.11748	positive	0.2591504
253.21714	positive	0.2591367
463.29951	positive	0.2591019
315.23273	positive	0.2589932
315.13361	positive	0.2589399
381.29651	positive	0.2581808
275.09957	positive	0.2580487
259.18987	positive	0.2573802
396.31033	positive	0.2563945
295.26416	positive	0.2554687
412.3054	positive	0.2554256
255.1137	positive	0.2548199
337.16668	positive	0.2545704
748.5261575	positive	0.2541365
204.0663	positive	0.2540369
429.37238	positive	0.2540269
766.537	positive	0.2533059
295.26395	positive	0.2530013
213.14943	positive	0.2528994
802.53563	positive	0.2526933
295.18892	positive	0.2526468
163.07635	positive	0.2522524
850.66671	positive	0.2518987
347.15056	positive	0.2514541
255.11348	positive	0.2512961
375.22051	positive	0.2506216
295.2638	positive	0.2506063
209.05416	positive	0.2505941
125.0242	positive	0.250083
295.19323	positive	0.2499601
216.09878	positive	0.2498422
309.27952	positive	0.2498259
222.11334	positive	0.2495503
512.50291	positive	0.2491251
575.46653	positive	0.2489097
429.37238	positive	0.2489025
368.27919	positive	0.2484604
259.12962	positive	0.2482179
288.216707	positive	0.2479585
457.28259	positive	0.247866
187.0974309	positive	0.2475191
591.39067	positive	0.2474321
249.18591	positive	0.2474271
387.11914	positive	0.2473625
370.29483	positive	0.2460137
297.2432786	positive	0.2455308
207.10248	positive	0.2454476
265.25213	positive	0.2452461
720.55405	positive	0.2451369
277.0713	positive	0.244961
375.11929	positive	0.244739
218.1030932	positive	0.2440586
746.56294	positive	0.2439351
856.58175	positive	0.2438949
722.51411	positive	0.2438411
260.1855146	positive	0.2435891
750.5419395	positive	0.2434526
274.15382	positive	0.2431081
585.48693	positive	0.2429214
774.54604	positive	0.2427777
740.52191	positive	0.2424485
197.15456	positive	0.2413917
828.55142	positive	0.2410321
776.55825	positive	0.2407334
859.53466	positive	0.2406688
295.16848	positive	0.240365
273.1858	positive	0.2395372
305.17392	positive	0.2390836
731.6054953	positive	0.2383452
167.10762	positive	0.2376164
211.17016	positive	0.2362233
748.5301373	positive	0.2354015
223.06094	positive	0.2353112
331.17582	positive	0.2351571
342.26361	positive	0.2345537
286.14362	positive	0.2341465
159.10252	positive	0.2341425
283.10868	positive	0.2337355
239.05954	positive	0.2324179
223.17018	positive	0.2321818
728.55829	positive	0.2315818
211.17019	positive	0.2304345
327.05185	positive	0.2298653
315.1331	positive	0.229782
263.2364	positive	0.2290768
257.17468	positive	0.2255506
209.11811	positive	0.2255159
453.1955	positive	0.2254624
883.53559	positive	0.2249933
217.01737	positive	0.2218597
489.24778	positive	0.2204625
243.13471	positive	0.2202859
213.11295	positive	0.2182534
329.23318	negative	0.4731117
333.2066	negative	0.4609961
415.22497	negative	0.4538817
271.0614	negative	0.4429534
385.10133	negative	0.4395082
173.11814	negative	0.4370539
265.1807	negative	0.4237611
513.27028	negative	0.4235976
297.03152	negative	0.4229734
520.33889	negative	0.4220214
481.22359	negative	0.4138802
271.24137	negative	0.413448
123.0552272	negative	0.4124894
132.0807	negative	0.407721
502.29197	negative	0.406785
303.23103	negative	0.4050135
263.08658	negative	0.4046072
243.02747	negative	0.4028455
504.30936	negative	0.3984579
NA	negative	0.3983613
355.285	negative	0.3983233
497.22833	negative	0.3981324
511.25442	negative	0.3974664
337.27262	negative	0.3966333
271.24181	negative	0.3941132
497.27519	negative	0.3917147
504.30926	negative	0.3894935
NA	negative	0.38884
292.26043	negative	0.3874334
504.3091795	negative	0.3872306
361.23455	negative	0.3863622
520.33892	negative	0.3855633
544.33948	negative	0.3835539
240.0987	negative	0.3831002
203.06715	negative	0.3829928
199.0639038	negative	0.3816189
453.22527	negative	0.3799326
378.23973	negative	0.3795839
513.26985	negative	0.3772191
288.25261	negative	0.3757341
454.2918552	negative	0.3753884
438.26234	negative	0.3751668
285.17318	negative	0.3748258
349.20171	negative	0.3743907
213.18603	negative	0.3742387
317.16819	negative	0.3685781
294.11237	negative	0.3671265
265.07147	negative	0.3658639
196.05246	negative	0.3647583
438.26232	negative	0.3645304
259.08465	negative	0.3643303
317.0688	negative	0.3627227
485.32641	negative	0.3605891
121.0283278	negative	0.3603442
541.0261	negative	0.3599826
539.31193	negative	0.3584034
415.32113	negative	0.3567747
229.1182	negative	0.3553083
NA	negative	0.3549946
134.09638	negative	0.3546569
652.34423	negative	0.3544582
273.07549	negative	0.3543975
263.02266	negative	0.3539728
272.17215	negative	0.3526172
301.03425	negative	0.3514625
137.05963	negative	0.351018
454.29181	negative	0.3486748
304.16017	negative	0.3473448
480.30768	negative	0.3471467
218.09726	negative	0.3466893
116.07066	negative	0.346375
303.23155	negative	0.3460862
506.32487	negative	0.3448327
476.27765	negative	0.344566
500.27787	negative	0.3441302
478.2934219	negative	0.3440268
512.2988	negative	0.3423411
258.12304	negative	0.3422753
292.08616	negative	0.3412479
512.29869	negative	0.3407794
229.08269	negative	0.3404418
181.05337	negative	0.3396288
633.03514	negative	0.3393464
144.06645	negative	0.3391903
153.10382	negative	0.3380959
206.04566	negative	0.337062
104.1069127	negative	0.3364216
239.06724	negative	0.3358983
502.29227	negative	0.3346841
231.09834	negative	0.3343322
363.25166	negative	0.3341905
203.10351	negative	0.3340355
NA	negative	0.3340202
369.30084	negative	0.3335149
275.05384	negative	0.3334364
295.15449	negative	0.3331929
244.00443	negative	0.332593
290.1454597	negative	0.332062
602.3463	negative	0.3318378
292.08612	negative	0.3312956
457.33142	negative	0.3312737
337.27257	negative	0.3310577
480.30799	negative	0.3310352
337.2705729	negative	0.3302427
106.04982	negative	0.3298071
568.33924	negative	0.3293852
147.11679	negative	0.3291419
506.32461	negative	0.3285882
383.03726	negative	0.3285068
115.0866393	negative	0.3284873
435.0669	negative	0.3281223
169.12328	negative	0.3276576
181.05053	negative	0.3269833
123.05519	negative	0.3268197
123.0552439	negative	0.3268122
213.0429	negative	0.326645
542.32184	negative	0.3266268
528.30887	negative	0.3247323
355.22767	negative	0.3245812
203.06704	negative	0.3239565
566.32117	negative	0.3236343
235.02492	negative	0.3236172
122.08436	negative	0.3233675
179.03887	negative	0.3232904
247.093179	negative	0.3223663
607.2653946	negative	0.3209869
552.25977	negative	0.3194373
502.28965	negative	0.319195
268.08556	negative	0.3191883
251.01225	negative	0.318653
149.1324	negative	0.3182533
520.26545	negative	0.3178991
478.29195	negative	0.3169668
135.0297587	negative	0.3169261
317.05515	negative	0.3160379
93.06984	negative	0.3160118
166.05081	negative	0.3151285
449.07626	negative	0.3150016
500.27417	negative	0.3148816
104.10694	negative	0.3148815
425.0802395	negative	0.3147311
209.1281	negative	0.3144895
219.07562	negative	0.3141812
96.96950289	negative	0.3139495
240.09886	negative	0.3138966
385.23839	negative	0.31354
123.0916	negative	0.3128255
478.29232	negative	0.3125071
329.02023	negative	0.3124556
349.05912	negative	0.3123305
478.2934314	negative	0.3118863
75.0086791	negative	0.3117119
469.35282	negative	0.3116307
544.33649	negative	0.3116239
577.25502	negative	0.3109737
213.18604	negative	0.3105659
495.29601	negative	0.310266
210.10405	negative	0.3093631
399.22084	negative	0.3086116
280.97824	negative	0.3085992
227.07785	negative	0.3077769
480.30751	negative	0.3075294
276.14552	negative	0.3069764
377.20522	negative	0.3069231
227.13864	negative	0.3066342
262.13923	negative	0.3060813
147.02969	negative	0.3051541
249.04277	negative	0.3047499
133.06571	negative	0.3047215
380.25543	negative	0.3047168
211.1074542	negative	0.3046876
391.07486	negative	0.3044575
271.10865	negative	0.3039143
254.16098	negative	0.3038812
579.26878	negative	0.303825
175.02453	negative	0.3030612
176.07051	negative	0.3025887
148.1120164	negative	0.3023855
580.36151	negative	0.301863
117.01913	negative	0.3017989
223.16892	negative	0.3016216
237.09289	negative	0.301468
303.23277	negative	0.3011291
439.3788	negative	0.3009172
544.33884	negative	0.3008971
309.17052	negative	0.3008625
451.34245	negative	0.3004544
196.08845	negative	0.299639
235.06124	negative	0.2994098
292.02015	negative	0.2993187
329.23317	negative	0.2977561
445.33191	negative	0.2976766
476.27779	negative	0.2974557
116.0706161	negative	0.2968893
371.04322	negative	0.2968219
149.0606331	negative	0.2967817
343.22367	negative	0.2964401
122.02463	negative	0.2953756
123.05524	negative	0.2953594
425.10212	negative	0.2949039
119.05008	negative	0.2949035
233.0632088	negative	0.2945337
174.0558545	negative	0.2939454
465.35504	negative	0.2937104
117.0192	negative	0.2933389
502.29189	negative	0.2926769
174.04056	negative	0.2923107
223.10856	negative	0.2922512
298.11624	negative	0.292241
528.30917	negative	0.291496
132.0300692	negative	0.2912933
234.06334	negative	0.2912235
626.34665	negative	0.291174
104.0352117	negative	0.2910136
471.19953	negative	0.2907524
311.04698	negative	0.2906081
339.08864	negative	0.2904803
281.08181	negative	0.2902961
425.22181	negative	0.2893218
371.04319	negative	0.2889254
367.14033	negative	0.2880096
471.31106	negative	0.287943
528.30864	negative	0.2874304
370.05695	negative	0.2873746
266.1384138	negative	0.2872447
237.11312	negative	0.2872131
227.13883	negative	0.2869266
506.32457	negative	0.286413
273.07253	negative	0.2857961
234.10033	negative	0.2857508
262.0773211	negative	0.2857452
259.02778	negative	0.2856033
174.0405	negative	0.2855094
478.29329	negative	0.2854824
633.28158	negative	0.2852295
313.21069	negative	0.285178
93.03452	negative	0.2851225
300.01792	negative	0.2849389
157.07608	negative	0.2848281
351.04957	negative	0.2846513
431.31606	negative	0.2846038
578.3460227	negative	0.2843592
130.0498909	negative	0.2842685
271.10865	negative	0.2839198
205.11811	negative	0.2838802
361.27239	negative	0.2835502
377.26923	negative	0.2835099
377.26936	negative	0.283396
389.15706	negative	0.2829521
203.06727	negative	0.2825654
134.04597	negative	0.2824296
130.065111	negative	0.2822528
387.16568	negative	0.2821464
83.02504	negative	0.2817065
213.11325	negative	0.2814179
217.08271	negative	0.2813294
500.2779	negative	0.2811736
351.04952	negative	0.2809148
552.31005	negative	0.2807782
244.1541585	negative	0.2804785
229.11839	negative	0.2804036
514.2841	negative	0.2797896
173.11813	negative	0.2796806
581.51605	negative	0.2793139
259.0278	negative	0.278892
117.01916	negative	0.2788883
131.0459972	negative	0.2782514
174.05487	negative	0.2779883
229.12974	negative	0.2777837
591.11485	negative	0.2775745
343.01932	negative	0.2770238
166.05084	negative	0.2769799
620.32206	negative	0.2767101
365.08115	negative	0.27661
483.36849	negative	0.2764253
146.98296	negative	0.2763204
382.09999	negative	0.2760915
254.9813	negative	0.2759113
160.02487	negative	0.2754474
319.26404	negative	0.275443
141.0168	negative	0.2748885
359.18019	negative	0.2743693
247.1399	negative	0.2734642
409.33184	negative	0.2730969
397.15883	negative	0.2722531
246.0771	negative	0.2722237
419.14078	negative	0.272211
157.09799	negative	0.271941
671.23158	negative	0.2714702
231.05949	negative	0.2709259
218.0282	negative	0.2707597
129.1022798	negative	0.2706271
437.3268	negative	0.2704789
335.22275	negative	0.2702935
464.30116	negative	0.2695001
495.27073	negative	0.2691033
247.0931772	negative	0.2690117
180.0663	negative	0.2689748
137.03738	negative	0.2689442
94.92502	negative	0.2688899
311.05703	negative	0.2686858
377.2695	negative	0.2682481
443.31586	negative	0.268088
216.11331	negative	0.2680472
217.14303	negative	0.2678775
196.02501	negative	0.2673337
136.07556	negative	0.2672735
279.11814	negative	0.2669853
112.0505281	negative	0.2668547
111.0198874	negative	0.2667058
172.04031	negative	0.2666065
609.2791804	negative	0.266191
229.11807	negative	0.2661457
188.03742	negative	0.2660645
508.3387	negative	0.2657117
265.12154	negative	0.2655126
255.1965	negative	0.2654646
333.03905	negative	0.2654269
149.097	negative	0.2652727
399.22077	negative	0.2652408
306.16555	negative	0.2651216
165.09102	negative	0.2650249
227.12889	negative	0.2648465
283.16868	negative	0.2646603
271.22781	negative	0.2644523
197.12819	negative	0.2643825
221.01059	negative	0.2643813
463.26771	negative	0.2643608
476.27771	negative	0.2636827
378.2410561	negative	0.2631164
169.06168	negative	0.2630057
421.22286	negative	0.2628565
278.04302	negative	0.2623658
110.05692	negative	0.262364
227.11476	negative	0.2617553
149.13242	negative	0.2617408
313.05229	negative	0.2613045
178.07201	negative	0.2608881
483.296	negative	0.2608472
130.0652226	negative	0.260823
405.26408	negative	0.2606743
282.99072	negative	0.2603318
524.27767	negative	0.2603247
95.04917	negative	0.2602159
346.05534	negative	0.2598081
203.00189	negative	0.2596291
283.22769	negative	0.2596055
187.09745	negative	0.2593721
361.27254	negative	0.259138
291.12945	negative	0.2590294
203.06727	negative	0.2587566
283.08096	negative	0.2583308
539.37182	negative	0.2582731
267.10265	negative	0.2579538
132.04542	negative	0.2577896
218.1183285	negative	0.2571413
203.06722	negative	0.2571254
395.1892	negative	0.2568242
279.09761	negative	0.2567917
291.10609	negative	0.2567861
114.05592	negative	0.2567805
133.05056	negative	0.2565469
177.12732	negative	0.2564779
447.34743	negative	0.2562645
78.91883	negative	0.2555662
145.05053	negative	0.255481
195.11364	negative	0.2553916
135.0298062	negative	0.2553143
333.03892	negative	0.2550761
520.12099	negative	0.2549994
166.96993	negative	0.2549797
299.01993	negative	0.2544118
104.106926	negative	0.2544003
132.03005	negative	0.2543328
463.14111	negative	0.2541279
455.31595	negative	0.2540927
507.22373	negative	0.254006
199.10744	negative	0.2538374
132.03007	negative	0.2537229
469.35252	negative	0.2536362
181.0506	negative	0.2534909
172.0402961	negative	0.2533638
163.07637	negative	0.2531812
135.04386	negative	0.2531627
262.0912623	negative	0.2531505
104.10691	negative	0.2530614
292.10707	negative	0.2529437
415.3191	negative	0.2525208
415.09901	negative	0.2519176
232.0282314	negative	0.2518088
545.35068	negative	0.2517399
202.04713	negative	0.2517009
160.075518	negative	0.2514378
329.02005	negative	0.2513937
513.26988	negative	0.2507357
241.14445	negative	0.2507249
146.04572	negative	0.2504656
609.14508	negative	0.2502303
217.04173	negative	0.2500622
315.12688	negative	0.2499745
177.12726	negative	0.2497143
433.33171	negative	0.2497026
273.07535	negative	0.2496629
300.03926	negative	0.2496538
427.10854	negative	0.2495196
315.04097	negative	0.2494164
174.05583	negative	0.2494129
186.11247	negative	0.2493027
320.09809	negative	0.2491074
411.34756	negative	0.2490723
449.32576	negative	0.2486042
503.22923	negative	0.2483867
104.10695	negative	0.248317
345.16587	negative	0.2476987
227.06355	negative	0.2474578
181.15863	negative	0.2471364
471.34421	negative	0.2471237
172.9911883	negative	0.2469537
203.10349	negative	0.2467477
322.1869117	negative	0.2467213
229.18069	negative	0.246688
481.07576	negative	0.2464205
552.3095	negative	0.2463371
NA	negative	0.2463035
246.1810005	negative	0.2461237
469.32788	negative	0.2460952
278.04064	negative	0.2460281
349.23573	negative	0.2458564
261.0724038	negative	0.2458517
263.10271	negative	0.245791
267.23272	negative	0.2453024
425.15629	negative	0.2452841
213.12335	negative	0.245173
264.10325	negative	0.245123
157.09711	negative	0.2449932
357.29964	negative	0.2446652
375.28841	negative	0.2446456
222.16003	negative	0.2443088
329.2329	negative	0.2442402
161.1325	negative	0.2441453
147.04424	negative	0.2440577
205.11814	negative	0.2440214
174.04059	negative	0.2439046
377.26922	negative	0.2437281
142.08605	negative	0.2435679
353.23303	negative	0.2434598
263.1378	negative	0.2434448
218.0851	negative	0.2432609
343.06658	negative	0.2431625
262.01325	negative	0.2430883
227.06627	negative	0.2429102
118.06519	negative	0.2428347
219.13383	negative	0.2421596
431.31622	negative	0.2417307
160.1331291	negative	0.2416298
421.22609	negative	0.2415327
508.37524	negative	0.2413461
146.0599299	negative	0.2409702
223.0651	negative	0.2408363
289.07182	negative	0.2404811
168.03011	negative	0.239891
495.29588	negative	0.2396319
99.0087	negative	0.239335
166.07219	negative	0.2393114
146.06106	negative	0.2391282
431.24324	negative	0.2388396
152.09757	negative	0.2386944
203.0809	negative	0.2386288
213.12311	negative	0.2382997
679.41629	negative	0.2382373
213.04902	negative	0.23778
129.10213	negative	0.2372528
118.04978	negative	0.2370358
259.09344	negative	0.2368247
86.09635	negative	0.2362628
129.06673	negative	0.2362497
152.0703939	negative	0.2358783
195.0507591	negative	0.2355742
331.19127	negative	0.2347514
102.05493	negative	0.2345381
203.1503404	negative	0.2343123
283.9939	negative	0.2342633
203.06718	negative	0.2340889
216.08989	negative	0.2339691
120.0697	negative	0.2337494
227.1063	negative	0.2336505
159.1136789	negative	0.2333645
138.08518	negative	0.2322513
281.0413018	negative	0.2320001
187.13382	negative	0.2319678
461.32584	negative	0.2318976
313.17221	negative	0.2311423
439.06986	negative	0.2310969
302.0512417	negative	0.230658
165.05554	negative	0.2306173
417.30056	negative	0.2304282
123.01991	negative	0.2295106
344.00905	negative	0.2293322
279.03796	negative	0.2292197
451.34261	negative	0.2287998
268.07555	negative	0.2284355
210.05256	negative	0.2284071
267.23258	negative	0.2283992
146.0599871	negative	0.2279832
177.04028	negative	0.2276226
132.0300767	negative	0.2264013
635.29495	negative	0.2263376
199.07098	negative	0.2250809
383.1520151	negative	0.2239853
393.30052	negative	0.2221273
397.20487	negative	0.2202356
447.21211	negative	0.2120945
